Date,Open,High,Low,Close,Volume,Fib_23.6,Fib_38.2,Fib_61.8,ROC,CCI,MFI,Williams_R,Keltner_hband,Keltner_lband,Keltner_mband,Donchian_hband,Donchian_lband,Donchian_mband,VWAP,CMF,Force_Index,Ultimate_Oscillator,ROC_10,ROC_20,PVT,NVI,PVI,Typical_Price,Mass_Index,Vortex_Pos,Vortex_Neg,Vortex_Diff,KST,KST_Signal,KST_Diff,DPO,STC,Coppock_Curve,PPO,PPO_Signal,PPO_Hist,PVO,PVO_Signal,PVO_Hist,NATR,CMO,EOM,VPT,Fisher,Ichimoku_Conversion,Ichimoku_Base,Ichimoku_A,Ichimoku_B,Close_Lag_1,Volume_Lag_1,Close_Lag_2,Volume_Lag_2,Close_Lag_3,Volume_Lag_3,Close_Lag_5,Volume_Lag_5,Close_Lag_10,Volume_Lag_10,Pct_Change_1,Pct_Change_2,Pct_Change_3,Pct_Change_5,Pct_Change_10,Pct_Change_20,Volatility_10,Volatility_20,Volatility_50,Momentum_5,Momentum_10,Momentum_20,TR,ADX,DMP,DMN,Parabolic_SAR,TRIX,Average Sentiment,Nifty_Close
2020-09-07,284.4372921908155,290.970939435881,281.3450342187565,284.5370483398437,5812023,269.1627953491211,245.89030490112305,208.27175869750977,21.90169154317319,63.20893624049357,65.97623441913038,-34.350467979883284,268.91455414477844,233.14916120228577,251.0318576735321,321.59423368514945,189.72463153410743,255.65943260962845,199.3528200061662,0.0383462196162422,102614040.1810842,45.71471409328548,14.696415016619136,45.75878609357899,17531678.020852,737.8416055617923,2886.1553490321817,285.6176739981604,28.16914297416119,1.2421883643985436,0.7307753939978908,0.5114129704006528,588.5675541006805,504.7889108089096,83.77864329177089,-18.653250885009754,99.99999997813798,0.7630621610013367,11.353299554045556,11.813767603494744,-0.4604680494491884,6.857754624839049,20.23897585026776,-13.381221225428709,5.755990771273482,44.39958544768745,16.51503395712079,17531678.020852,0.3054334257051129,287.4049235679962,246.1831717371913,266.79404765259375,233.21566572524145,284.43731689453125,6719721.0,290.5220947265625,9061697.0,292.3175964355469,17403674.0,278.8513488769531,15172187.0,248.0784149169922,11878911.0,0.000350627148369,-0.0206010024550863,-0.0266167626943342,0.0203897147558698,0.1469641501661913,0.4575878609357899,0.0827561906804389,0.0659026511301524,0.046352521079345,5.685699462890625,36.45863342285156,89.32614135742188,9.625905217124512,59.40939949353442,35.501532397336355,10.122105945727704,316.5962290374267,1.9643338832057675,0.4679,11355.0498046875
2020-09-08,285.28519439267825,289.07568479899606,272.8662987539575,277.0059509277344,5660442,269.1627953491211,245.89030490112305,208.27175869750977,19.005782188394917,46.89694571262067,61.16239322512404,-48.58695722306853,273.62857512818994,236.7808948758127,255.2047350020013,321.59423368514945,189.72463153410743,255.65943260962845,200.10707419599416,0.0321206899575514,81864985.85555857,44.09676791318172,-9.705737146299604,41.7921859367857,17381858.0225554,718.3124896220072,2886.1553490321817,279.64931149356266,27.96251305567737,1.175868803131365,0.8224266220071151,0.3534421811242499,572.2588633624836,525.9131643349948,46.34569902748876,-7.423907470703114,49.99999998906899,0.65745961393101,10.534359095005774,11.55788590179695,-1.0235268067911765,2.1583876158505726,16.622858203285453,-14.464470587434882,5.908135764915445,26.70632646365168,-1485.3611289154096,17381858.0225554,-0.183015879838415,287.4049235679962,246.68192494931617,267.04342425865616,233.21566572524145,284.5370483398437,5812023.0,284.43731689453125,6719721.0,290.5220947265625,9061697.0,280.3974609375,5169176.0,306.7813415527344,49264537.0,-0.0264678974356774,-0.0261265506507094,-0.0465236346707104,-0.0120953663361509,-0.0970573714629959,0.4179218593678571,0.0300725285950122,0.0666180199286811,0.0464262783189247,-3.391510009765625,-29.775390625,81.64543151855469,16.20938604503857,58.24690092481488,32.989974075830034,13.10651925375498,315.65579652068834,1.9237689072244573,0.4679,11317.349609375
2020-09-09,276.20793662257114,286.18294358215337,273.7141848826756,282.3425598144531,6661093,269.1627953491211,245.89030490112305,208.27175869750977,13.811820310495706,44.07718753391765,60.89601627033076,-43.09969649683691,277.9768463354076,240.93465376397316,259.4557500496903,321.59423368514945,190.9714971382829,256.28286541171616,200.9887111018808,0.036369650280705,75248223.31891593,47.67238752534638,-0.8754901020676562,43.17146629722723,17510186.12518282,718.3124896220072,2941.758061654461,280.7465627597607,27.81475294096685,1.124613511183796,0.8297287306816357,0.2948847805021604,557.6355817193479,541.0367244769046,16.598857242443273,47.02218551635741,24.99999999453449,0.5436569021368516,9.925907023000672,11.231490126037697,-1.3055831030370229,-0.9864196164882898,13.101002639253672,-14.087422255741965,5.697873290558356,34.38482570464655,-191.38604332070813,17510186.12518282,-0.5405152485709855,287.4049235679962,249.3253004500808,268.3651120090385,233.21566572524145,277.0059509277344,5660442.0,284.5370483398437,5812023.0,284.43731689453125,6719721.0,292.3175964355469,17403674.0,284.8362731933594,26717004.0,0.0192653221667102,-0.0077124878401408,-0.0073645648993899,-0.0341239690758512,-0.0087549010206765,0.4317146629722723,0.0219550202419367,0.0665759033378323,0.0464329158755324,-9.97503662109375,-2.49371337890625,85.13667297363281,12.468758699477805,57.16743796814673,31.16361829959849,12.380930106871633,314.73417265428475,1.869158836144639,0.4679,11278.0
2020-09-10,286.9310671095291,307.180349361502,285.1854409037369,297.554443359375,25430532,269.1627953491211,245.89030490112305,208.27175869750977,-3.007646471150629,72.76471596662275,67.2313609601267,-27.57439325027061,283.62685724195603,244.9387870037605,264.28282212285825,321.59423368514945,190.9714971382829,256.28286541171616,204.82122559025248,0.0442174452649149,119762233.02612926,49.242761546138176,4.046043662940496,48.592773100407136,18880317.11614512,718.3124896220072,3100.2523427880983,296.64007787487134,27.718384781671627,1.1461357272264143,0.7556141540245435,0.3905215732018708,550.9627573204763,551.0158960914664,-0.0531387709901309,20.211808013916027,37.50000020585579,0.4806546129693528,9.768833443310408,10.938958789492238,-1.1701253461818304,10.337788945944476,12.548359900582165,-2.2105709546376886,5.616632800072783,41.30362479441443,1404.1099180429103,18880317.11614512,0.2589477388804613,288.37747628100533,249.3253004500808,268.851388365543,233.21566572524145,282.3425598144531,6661093.0,277.0059509277344,5660442.0,284.5370483398437,5812023.0,290.5220947265625,9061697.0,285.9834289550781,15748895.0,0.0538774018161436,0.0741806894863472,0.0457493851696373,0.0242058995183527,0.040460436629405,0.4859277310040713,0.0279729339313251,0.0669899193392498,0.0467733681410083,7.0323486328125,11.571014404296877,97.30618286132812,24.837789547048885,56.92612913646751,36.82958589527278,11.066633621965886,313.83098126520923,1.8175545691691108,0.4679,11449.25
2020-09-11,298.2527256527463,302.8910980738001,291.36997653363665,295.2602233886719,9743753,269.1627953491211,245.89030490112305,208.27175869750977,3.659628767940053,70.13875952354505,62.37671495530638,-36.46407854229536,288.5328988550832,249.99445512057787,269.26367698783054,321.59423368514945,195.56000739033956,258.57712053774446,206.20750019758168,0.0386381922922698,99459869.34779674,47.11880375394975,2.6886349380212,50.86648038917121,18805190.31760089,712.774118760222,3100.2523427880983,296.5070993320362,27.48729550840612,1.1640290188888511,0.8002379959125772,0.3637910229762739,544.0154703858384,556.5716569064756,-12.556186520637198,16.38143386840818,56.25000041581055,0.410558598687876,9.455166842089428,10.642200400011678,-1.1870335579222502,7.832397597437876,11.605167439940102,-3.7727698425022256,5.534685518706836,32.80167185142163,112.05026061123496,18805190.31760089,0.7358899243679823,289.02583003736834,250.62204998420464,269.8239400107865,233.21566572524145,297.554443359375,25430532.0,282.3425598144531,6661093.0,277.0059509277344,5660442.0,284.43731689453125,6719721.0,287.52960205078125,7256271.0,-0.0077102527685404,0.0457517406610885,0.0658984848513224,0.0380502340983399,0.026886349380212,0.5086648038917121,0.0282228388891429,0.0665477104083871,0.0468709883799664,10.822906494140623,7.730621337890625,99.55059814453124,11.521121540163447,56.70205664990823,34.9749296647009,10.509342506697884,312.94585370391525,1.763749908431587,0.4679,11464.4501953125
2020-09-14,301.0457029586664,303.24021670343734,289.4248257423386,292.4173278808594,6120182,269.1627953491211,245.89030490112305,208.27175869750977,2.249745360872597,65.78028572188053,48.46149916293845,-39.25735555795356,293.7955474656705,254.43416409128253,274.11485577847657,321.59423368514945,198.5026365145755,260.04843509986244,207.0430848402665,0.0299250587550615,82765739.73885508,42.84289328614715,4.864950109992984,48.20526035019816,18746262.50905592,705.9112155318347,3100.2523427880983,295.0274567755451,27.35811106850816,1.1391021829638928,1.046153585996654,0.0929485969672387,534.0324216397288,558.2551467124346,-24.22272507270577,13.17202224731443,63.60284330053691,0.3070381587926074,9.012494536178146,10.316259227244972,-1.303764691066826,3.1870212236536486,9.921538196663958,-6.73451697301031,5.526783424417735,-16.326524949044646,-180.14013553707474,18746262.50905592,1.0127154103477878,290.0233240577297,255.65943260962845,272.8413783336791,233.21566572524145,295.2602233886719,9743753.0,297.554443359375,25430532.0,282.3425598144531,6661093.0,284.5370483398437,5812023.0,278.8513488769531,15172187.0,-0.009628440550457,-0.0172644556085865,0.0356827821955962,0.0276950913316695,0.0486495010999299,0.4820526035019816,0.0262138953643496,0.0668702849978091,0.0469444591806315,7.880279541015625,13.56597900390625,95.1116943359375,13.815390961098728,56.27722368039472,32.83935707613035,10.727342335078676,312.0784286938471,1.704358630069899,0.4679,11440.0498046875
2020-09-15,294.1629627037459,297.9534837878234,269.3252003182162,287.8288269042969,2552460,269.1627953491211,245.89030490112305,208.27175869750977,0.1040674947488635,29.3093638205452,56.88690432393629,-51.11992145395458,298.1255330292604,257.6768728334099,277.90120293133515,321.59423368514945,213.71452337957936,267.6543785323644,207.3478940764417,0.0006789431699476,69268924.7472134,47.66777145106517,2.6502971681520724,35.025740799596846,18706210.28202986,694.8343264661021,3100.2523427880983,285.0358370034455,27.448459639370007,0.9524423742434852,1.0053552546561697,-0.0529128804126841,502.8886261146342,554.143952442276,-51.25532632764185,0.7606224060058366,31.801421650268452,0.2327403723623852,8.428920509104172,9.938791483616813,-1.5098709745126406,-3.569693373007056,7.223291882705583,-10.792985255712638,5.924275681833906,4.237361376144252,-14236.61610389581,18706210.28202986,0.0985645880469395,288.2527748398591,255.65943260962845,271.9561037247438,233.21566572524145,292.4173278808594,6120182.0,295.2602233886719,9743753.0,297.554443359375,25430532.0,277.0059509277344,5660442.0,280.3974609375,5169176.0,-0.0156916179004001,-0.0251689726407627,-0.0326851662683185,0.039070915048269,0.0265029716815208,0.3502574079959686,0.0270186175223963,0.0658846108863532,0.0470838554835831,10.8228759765625,7.431365966796875,74.66293334960938,28.6282834696072,53.9439027769941,28.901222810039634,17.8604500132915,311.22835218398035,1.6363080541167525,0.4679,11521.7998046875
2020-09-16,291.9684856392244,302.0931123000112,289.37497756598503,296.35748291015625,6159158,269.1627953491211,245.89030490112305,208.27175869750977,6.2779448992114935,76.23855974559294,53.74551649561043,-28.590209588054357,300.38071760150444,261.76745798072926,281.0740877911168,321.59423368514945,229.8241675896232,275.7092006373863,208.1755769546682,-0.0462122581802132,66877555.47871674,49.670545062391575,1.382019599186233,24.02422184747909,18888712.29349518,694.8343264661021,3192.115920343487,295.94185759205084,27.435456691844085,1.0085580498138866,0.9591353341976352,0.0494227156162515,472.7886793317233,544.500942271052,-71.71226293932875,-0.5635749816894418,15.900710825134228,0.1821738410442876,8.112522814398089,9.573537749773068,-1.4610149353749795,-6.2911772046351695,4.52039806521806,-10.811575269853227,5.68660077705712,13.299293872231914,2497.4527491513904,18888712.29349518,0.5073101088805528,288.2527748398591,255.65943260962845,271.9561037247438,233.21566572524145,287.8288269042969,2552460.0,292.4173278808594,6120182.0,295.2602233886719,9743753.0,282.3425598144531,6661093.0,292.3175964355469,17403674.0,0.0296310001245814,0.0134744238922195,0.0037162456523647,0.0496380110207732,0.0138201959918622,0.240242218474791,0.025166142908152,0.0613058882336641,0.0467440129657603,14.014923095703123,4.039886474609375,57.40618896484375,14.264285395714296,51.98678169412729,28.90846012969796,16.780648323570595,309.55222610934976,1.56948235385026,0.4679,11604.5498046875
2020-09-17,294.26271165659216,300.04820364145354,291.419828523513,292.9659729003906,2466000,269.1627953491211,245.89030490112305,208.27175869750977,4.482391502714827,70.659905362306,49.96182178373541,-37.54938712527016,303.03074344271715,265.0109980195371,284.0208707311272,321.59423368514945,230.5224232987886,276.058328491969,208.49843178745647,-0.0341661155434908,56128838.45545977,50.21287158899913,0.8412021729804362,25.51282115815831,18860491.43130552,686.8826542147456,3192.115920343487,294.81133502178574,27.40711189464517,1.0053599676714011,0.9590480397498552,0.0463119279215461,443.33718174243984,529.6096817463725,-86.27250000393269,8.379020690917969,7.950355412567114,0.1319201452255413,7.672188089591009,9.193267817736658,-1.521079728145649,-11.947016059248948,1.226915240305775,-13.173931299554724,5.5519135379937605,6.808238879030591,-0.0100946092605191,18860491.43130552,0.7798926388037752,288.2527748398591,256.28286541171616,272.26782012578764,233.21566572524145,296.35748291015625,6159158.0,287.8288269042969,2552460.0,292.4173278808594,6120182.0,297.554443359375,25430532.0,290.5220947265625,9061697.0,-0.0114439830452798,0.0178479204162613,0.0018762397683722,-0.0154206080984063,0.0084120217298042,0.2551282115815831,0.0254033602042314,0.061002788800867,0.0468281305343513,-4.588470458984375,2.443878173828125,59.55079650878906,8.62837511794055,50.16945497432239,27.81308118024914,16.144807851636926,307.9431450777044,1.5001772673876987,0.4679,11516.099609375
2020-09-18,296.8562171353004,298.9509747128048,286.58194156613354,290.8213195800781,2744172,269.1627953491211,245.89030490112305,208.27175869750977,-0.5118668440470241,48.89408488858588,55.29708719178607,-43.21480748290811,305.8004713484821,267.8804729713549,286.8404721599185,321.59423368514945,234.4126587087408,278.0034461969451,208.8437658562493,-0.0220392692911317,47269676.16306429,48.25282935937001,2.2444321846539035,24.94106533731945,18840402.75843664,686.8826542147456,3168.7480802506216,292.11807861967213,27.26753178219374,1.05796066413553,0.9702176833808368,0.0877429807546933,415.23950033965474,510.3510091062586,-95.11150876660383,3.680792999267567,3.975177706283557,0.0981656896011921,7.177479056472505,8.790110065483827,-1.6126310090113218,-16.575272701510183,-2.333522348073748,-14.241750353436435,5.49716184875204,16.326483041323193,-1337.591906112626,18840402.75843664,0.6509821975758672,288.2527748398591,256.28286541171616,272.26782012578764,233.21566572524145,292.9659729003906,2466000.0,296.35748291015625,6159158.0,287.8288269042969,2552460.0,295.2602233886719,9743753.0,284.43731689453125,6719721.0,-0.0073204860587741,-0.0186806935857141,0.0103967789049019,-0.0150338699796704,0.0224443218465391,0.2494106533731945,0.0244352238645213,0.061073142282926,0.0466984735285868,-4.43890380859375,6.384002685546875,58.05451965332031,12.369033146671256,48.03474721283755,26.276022406111423,17.414113462712354,306.39842728732486,1.4274528847489552,0.4679,11504.9501953125
2020-09-21,292.2677269294659,295.50960444660154,264.33770524337353,276.407470703125,6459206,269.1627953491211,245.89030490112305,208.27175869750977,-4.858365088108735,-124.65674594970928,54.69627518977793,-71.82768312228364,308.09472418837214,268.93782527279484,288.51627473058346,321.59423368514945,249.37518592851336,285.4847098068314,209.51677883143037,-0.0520178030915387,27216576.832753845,44.561469633690784,-2.857124470838325,11.419395676005026,18520267.97848467,686.8826542147456,3011.696815839137,278.7515934643667,27.38015461105965,0.9532051353502056,0.941880140783526,0.0113249945666797,385.5345397062632,489.60386203334514,-104.06932232708192,-3.820437622070301,1.9875888531417785,0.0599035592874413,6.305517129391087,8.293191478265278,-1.987674348874191,-16.42816313341984,-5.152450505153311,-11.275712628266527,6.17622962730577,-4.6296171706305564,-6197.891347364767,18520267.97848467,-0.2171862558403938,285.75902730243774,258.57712053774446,272.1680739200911,233.21566572524145,290.8213195800781,2744172.0,292.9659729003906,2466000.0,296.35748291015625,6159158.0,292.4173278808594,6120182.0,284.5370483398437,5812023.0,-0.0495625592297206,-0.0565202232646163,-0.0673173898331405,-0.0547500289868503,-0.0285712447083832,0.1141939567600502,0.0294940639544197,0.0612523267118487,0.0472673970542021,-16.009857177734375,-8.12957763671875,28.32905578613281,31.17189920322801,44.84547136032518,22.848973801214107,24.44998944460989,304.9154982085605,1.3412142112692595,0.4679,11250.5498046875
2020-09-22,277.55453754712454,282.2926653219632,256.8564004254612,279.6991577148437,12535965,269.1627953491211,245.89030490112305,208.27175869750977,-1.665800827900651,-165.98119389377774,41.31473562476034,-54.60857549471217,304.77387608362994,270.295255454066,287.534565768848,307.180349361502,256.8564004254612,282.0183748934816,210.68023325402916,-0.159312278593481,29223419.166626275,51.5920373699832,0.9722559309969416,-8.827845820354533,18669556.53810606,686.8826542147456,3047.5625732541384,272.94940782075605,27.373032862837864,0.8832831738275191,1.0795212665405838,-0.1962380927130647,358.74995000658606,467.505458509705,-108.75550850311896,-2.3665969848632926,0.9937944265708892,0.029325000956805,5.643999085353093,7.763352999682841,-2.119353914329748,-9.87908486413662,-6.097777376952748,-3.781307487183871,6.317158462761695,-16.27018963610157,-2099.902224579991,18669556.53810606,-0.7040264383791942,282.0183748934816,260.04843509986244,271.033404996672,233.21566572524145,276.407470703125,6459206.0,290.8213195800781,2744172.0,292.9659729003906,2466000.0,287.8288269042969,2552460.0,277.0059509277344,5660442.0,0.011908820710762,-0.0382439701507917,-0.0452844917592447,-0.0282448053479933,0.0097225593099694,-0.0882784582035453,0.0285099795650797,0.0290805683125184,0.0466466556403875,-8.129669189453125,2.693206787109375,-27.082183837890625,25.436264896502,42.34312050717859,20.499460872709356,24.96021896747488,302.4808306306493,1.2502494796335262,0.4679,11153.650390625
2020-09-23,283.2403637835961,295.5096114231212,277.75410939430606,282.8413391113281,8864848,269.4335169067383,246.32850674438475,208.98068209838868,-0.5959537566054715,-22.769654615546933,49.600798220890034,-48.36466685296801,304.2984048142456,270.4930966429191,287.3957507285824,307.180349361502,256.8564004254612,282.0183748934816,211.6365571326862,-0.1356868645112195,29027925.066859912,51.3299177421635,0.176657496199929,-0.700379224761518,18769145.541862234,694.5991947838158,3047.5625732541384,285.36835330958513,27.03501960661387,0.943486417893314,0.991896826884836,-0.048410408991522,333.5284991552956,443.3460964913516,-109.817597336056,-9.797947692871103,0.4968972132854446,0.0148193537228007,5.150459539856121,7.240774307717497,-2.090314767861376,-8.363226015140828,-6.550867104591427,-1.812358910549401,6.249162515342965,-9.73452011994729,3416.4309828423807,18769145.541862234,-0.1865884527943721,280.04830856444926,267.6543785323644,273.8513435484068,233.21566572524145,279.6991577148437,12535965.0,276.407470703125,6459206.0,290.8213195800781,2744172.0,296.35748291015625,6159158.0,282.3425598144531,6661093.0,0.0112341467959937,0.0232767529467878,-0.0274394617295336,-0.0456075671385213,0.0017665749619992,-0.0070037922476151,0.0280582276773409,0.0245278502284989,0.0464858945641588,-13.516143798828123,0.498779296875,-1.99493408203125,17.755502028815158,39.49898924554493,24.36974665894481,23.16925246959633,298.83087621423425,1.1604134732942966,0.4679,11131.849609375
2020-09-24,277.2553336712099,280.54707382759807,268.8264405210229,269.7740783691406,3689023,270.0691281127929,247.35733505249024,210.64512161254885,-2.610728229618579,-138.87072830610802,51.09806844007516,-74.33095331986534,303.4064744256848,269.82560373810605,286.61603908189545,307.180349361502,256.8564004254612,282.0183748934816,211.9620514251648,-0.1099114596102927,17994589.28231896,46.11518412289517,-9.336229254920688,-5.6679335041065055,18598712.798273955,662.5087343932962,3047.5625732541384,273.0491975725872,26.72256594820617,0.9283197103735528,1.0227883316451645,-0.0944686212716116,299.2135731381591,416.1458856860538,-116.9323125478947,-3.6508712768554688,0.2484486066427223,-0.0137158190676614,4.336763012469162,6.65997204866783,-2.3232090361986684,-12.265879620675278,-7.6938696078103455,-4.572010012864933,6.4549432914228895,-17.07316033175199,-3795.155921218824,18598712.798273955,-0.4250452735076317,280.04830856444926,275.7092006373863,277.8787546009178,233.21566572524145,282.8413391113281,8864848.0,279.6991577148437,12535965.0,276.407470703125,6459206.0,292.9659729003906,2466000.0,297.554443359375,25430532.0,-0.0461999677389596,-0.0354848381625154,-0.0239986000273811,-0.0791624170604117,-0.0933622925492069,-0.056679335041065,0.0245435087224732,0.0265726982342398,0.0472561729547721,-23.19189453125,-27.78036499023437,-16.2093505859375,14.014898590305222,37.05055862701288,22.96880771025198,25.49930897944406,295.5096114231212,1.0629374660120563,0.4679,10805.5498046875
2020-09-25,275.21042939966645,282.89119675290834,274.3126848828563,279.59942626953125,7663618,272.2113603515625,250.8248465576172,216.2548653564453,-0.9715621855679776,-71.72974957993932,51.85969708681044,-54.8067543885014,302.85535418641336,269.3293449237369,286.09234955507515,307.180349361502,256.8564004254612,282.0183748934816,212.69142189829,-0.071934053472941,26180749.81708708,47.46664261391148,-5.3040659996132336,-2.7580380331933387,18877826.76460049,662.5087343932962,3158.556790013019,278.934435968432,26.417888010714027,0.925260422680802,0.9871348459758638,-0.0618744232950617,269.6535909781258,386.7704600569869,-117.1168690788611,11.957521057128927,0.1242243033213611,-0.0312915221892942,3.928961286820536,6.113769896298372,-2.184808609477836,-11.231491060223822,-8.401393898294103,-2.83009716192972,6.118346078099187,-5.1643174505898575,438.2583964886374,18877826.76460049,-0.3717200413192624,279.4747563627362,276.058328491969,277.7665424273526,233.21566572524145,269.7740783691406,3689023.0,282.8413391113281,8864848.0,279.6991577148437,12535965.0,290.8213195800781,2744172.0,295.2602233886719,9743753.0,0.0364206522724035,-0.0114619484265729,-0.0003565668417714,-0.0385869004609096,-0.0530406599961323,-0.0275803803319333,0.0285390405746956,0.0279333024554593,0.0473671729899982,-11.221893310546877,-15.660797119140623,-7.93017578125,13.117118383767718,34.61980570233206,22.689587569168737,24.102723641298677,295.5096114231212,0.9705197036026202,0.4679,11050.25
2020-09-28,282.3924531582744,301.29507308486086,281.39495246215995,294.9609680175781,5875621,273.4472598266602,252.82532791137692,219.49124618530277,-0.8715969126579548,57.914364967295626,57.21107902496264,-24.281443730606465,303.0257572434759,270.2379013368038,286.6318292901399,307.180349361502,256.8564004254612,282.0183748934816,213.35270059196225,-0.0316225991857636,35334728.02710335,51.58411185058504,0.869866418365985,5.777135095636057,19200640.72202325,698.9077918506517,3158.556790013019,292.55033118819966,26.162821214171917,0.9820250779991294,0.8989413077719334,0.083083770227196,247.7118383056918,358.41748363377104,-110.70564532807924,8.857820129394554,0.0621121516606805,-0.0176795868143198,3.9990797388252535,5.690831864803749,-1.6917521259784951,-12.189873962844564,-9.159089911205106,-3.0307840516394595,5.910826472251102,17.357771596684866,4315.946672202927,19200640.72202325,0.1557193270381623,279.4747563627362,278.0034461969451,278.7391012798406,235.1109204196937,279.59942626953125,7663618.0,269.7740783691406,3689023.0,282.8413391113281,8864848.0,276.407470703125,6459206.0,292.4173278808594,6120182.0,0.0549412491756635,0.0933628975797054,0.0428495669845476,0.0671237187159115,0.0086986641836599,0.0577713509563606,0.0341456414010279,0.029687252421083,0.0472703530444857,18.553497314453125,2.54364013671875,16.109619140625,21.69564681532961,33.037081889831214,28.21274706759825,21.960341209952748,256.8564004254612,0.8953700350060956,0.4679,11227.5498046875
2020-09-29,299.15045797050306,306.2327191265109,291.4198274388077,297.15545654296875,10246726,273.4472598266602,252.82532791137692,219.49124618530277,0.6418857008727673,101.41624321752188,58.7977420129911,-19.92071971791082,303.9467830872335,271.2237641413404,287.58527361428696,307.180349361502,256.8564004254612,282.0183748934816,214.56151199623991,-0.0523280154002714,33499241.541777413,51.265685773438726,3.240338967775796,5.976514747829357,19276875.631275654,698.9077918506517,3182.05622683364,298.26933436942915,25.375499730423165,1.018598963379027,0.8688165907974625,0.1497823725815641,236.2503195711178,332.13544366037047,-95.88512408925266,5.177024841308594,0.0310560758303402,-0.0048857928062102,4.065729546325365,5.365811401108072,-1.300081854782707,-8.21759194243992,-8.970790317451888,0.7531983750119675,5.804155201693996,14.76878597767228,1081.5074162177666,19276875.631275654,0.6583081335854156,281.54455977598604,285.4847098068314,283.51463479140875,236.65705328735984,294.9609680175781,5875621.0,279.59942626953125,7663618.0,269.7740783691406,3689023.0,279.6991577148437,12535965.0,287.8288269042969,2552460.0,0.0074399285442399,0.0627899366879016,0.1014974394106216,0.0624109810367103,0.032403389677758,0.0597651474782936,0.0336395216208769,0.0296980575334048,0.0471059312552759,17.456298828125,9.326629638671877,16.75799560546875,14.8128916877032,31.8276072289981,28.526882382317147,20.613156031924365,257.74517387864915,0.8346321991283276,0.4679,11222.400390625
2020-09-30,299.25022903590855,303.93849480066075,294.36248138325016,296.35748291015625,5618023,273.4472598266602,252.82532791137692,219.49124618530277,1.3474423892219638,94.29430961434444,43.12735251260084,-19.999944256971748,303.4388891213654,272.3118714833248,287.8753803023451,307.180349361502,256.8564004254612,282.0183748934816,215.20939274014884,-0.0769138015495726,28073202.14687576,51.21606371080095,0.0,1.382019599186233,19261789.13656784,697.0309628125708,3182.05622683364,298.2194863646891,24.77425691923802,0.9957876695701708,0.9707242515978244,0.0250634179723464,220.43232402702992,307.3682372475471,-86.93591322051716,0.3865295410156477,0.0155280379151701,-0.000393076668362,4.0453091877271286,5.101710958431884,-1.0564017707047553,-9.825307731483733,-9.141693800258388,-0.6836139312253433,5.634887339110225,-1.393681918449958,55.26295217985093,19261789.13656784,1.0677663095692822,281.54455977598604,282.0183748934816,281.7814673347338,240.1483060682807,297.15545654296875,10246726.0,294.9609680175781,5875621.0,279.59942626953125,7663618.0,282.8413391113281,8864848.0,296.35748291015625,6159158.0,-0.0026853743225715,0.0047345752285938,0.0599359478816325,0.0477870167115426,0.0,0.0138201959918622,0.0324016350475798,0.0282430957951036,0.0471556041945658,13.516143798828123,0.0,4.039886474609375,9.576013417410593,30.704523615367357,27.35843529697056,19.76885128938348,259.68467568856363,0.7836722168331567,0.4679,11247.5498046875
2020-10-01,299.05068519199443,311.1703425437953,295.2601948668472,307.3798217773437,6914312,273.9044987182617,253.19518869018555,219.71986563110352,6.792577061625445,134.85211886013266,52.772086713116224,-6.978909316125717,304.3233379420782,272.707545696462,288.51544181927005,311.1703425437953,256.8564004254612,284.01337148462824,216.0533919740898,-0.0322205242144959,34950157.5398165,48.88785770553179,4.919973720584227,5.802562819412283,19518951.159774,697.0309628125708,3300.405531471368,304.6034530626621,24.43296068081684,0.9739451035188575,0.9234903887766036,0.0504547147422539,204.77376467549075,283.98315550708446,-79.20939083159371,8.072299194335926,2.405805626673352,0.0148978477291003,4.284233858537516,4.938215538453011,-0.6539816799154945,-9.658125069309303,-9.244980054068632,-0.413145015240671,5.414485012823265,12.809670109909606,935.3245823018332,19518951.159774,1.4430453085192636,284.01337148462824,284.01337148462824,284.01337148462824,241.5946642308446,296.35748291015625,5618023.0,297.15545654296875,10246726.0,294.9609680175781,5875621.0,269.7740783691406,3689023.0,292.9659729003906,2466000.0,0.0371927132021465,0.0344074625225552,0.0421033801293515,0.139397171275833,0.0491997372058423,0.0580256281941229,0.0340237498833247,0.029303555112535,0.0472666983625601,37.605743408203125,14.413848876953123,16.85772705078125,15.9101476769481,30.057282296304887,28.5940766931832,18.418973911974533,261.5465974260815,0.7479374004688262,0.4679,11416.9501953125
