Price,Open,High,Low,Close,Volume,Fib_23.6,Fib_38.2,Fib_61.8,ROC,CCI,MFI,Williams_R,Keltner_hband,Keltner_lband,Keltner_mband,Donchian_hband,Donchian_lband,Donchian_mband,VWAP,CMF,Force_Index,Ultimate_Oscillator,ROC_10,ROC_20,PVT,NVI,PVI,Typical_Price,Mass_Index,Vortex_Pos,Vortex_Neg,Vortex_Diff,KST,KST_Signal,KST_Diff,DPO,STC,Coppock_Curve,PPO,PPO_Signal,PPO_Hist,PVO,PVO_Signal,PVO_Hist,NATR,CMO,EOM,VPT,Fisher,Ichimoku_Conversion,Ichimoku_Base,Ichimoku_A,Ichimoku_B,Close_Lag_1,Volume_Lag_1,Close_Lag_2,Volume_Lag_2,Close_Lag_3,Volume_Lag_3,Close_Lag_5,Volume_Lag_5,Close_Lag_10,Volume_Lag_10,Pct_Change_1,Pct_Change_2,Pct_Change_3,Pct_Change_5,Pct_Change_10,Pct_Change_20,Volatility_10,Volatility_20,Volatility_50,Momentum_5,Momentum_10,Momentum_20,TR,ADX,DMP,DMN,Parabolic_SAR,TRIX
Ticker,ADANIENT.NS,ADANIENT.NS,ADANIENT.NS,ADANIENT.NS,ADANIENT.NS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-31,1303.8828876489656,1318.2978246112214,1288.869307149223,1313.1104736328125,2709718,1216.2123041992188,1149.8486208496095,1042.5758176269533,2.372068235350099,53.63900245778982,61.83107027201641,-25.506431417429322,1341.7807524852296,1238.3220598807932,1290.0514061830113,1348.2749600351049,1119.9298089266508,1234.1023844808778,576.6475457550279,-0.007929192016648337,38162639.13528197,49.5720865956906,2.110004273488858,13.601451884926396,39101865.80934913,689.5369314889657,14251.306362430696,1306.7592017977522,23.48353767625106,0.9796223173784405,0.9693620461902014,0.010260271188239134,130.5598492525425,165.15265195929203,-34.592802706749524,-72.95287475585928,0.05097003344731032,0.06737733969573766,3.4225223256942625,4.08175675840259,-0.6592344327083275,3.0770922809470544,-1.324421734148453,4.401514015095508,3.8425952356815354,3.4385809046515567,-8098.42911367953,39101865.80934913,0.2652682728000296,1299.7428718744995,1234.1023844808778,1266.9226281776887,1093.2195178342677,1299.443603515625,2979585.0,1322.5875244140625,36690935.0,1319.5947265625,5630730.0,1303.633544921875,7913411.0,1285.976318359375,7782732.0,0.010517478465561725,-0.007165537710215886,-0.0049138214931934154,0.007269626305531629,0.021100042734888635,0.13601451884926408,0.01911966939716159,0.02878128477189584,0.03695165124713249,9.4769287109375,27.1341552734375,157.2181396484375,29.428517461998354,26.496469501986656,19.031484829668198,17.053904091440224,1250.714555566844,0.5974766923900136
2021-06-01,1316.7017305638763,1426.5349192202668,1305.8780459163047,1412.8182373046875,10018645,1284.4628154296875,1205.0564951171875,1076.7010732421875,16.052781934048753,300.0485933293973,63.71403603224424,-6.346638924853932,1349.2675566587839,1247.883830263616,1298.5756934612,1426.5349192202668,1210.4097846728494,1318.472351946558,580.8150302522955,-0.02162253889200185,175416074.68344343,59.449217968194525,6.749840204611885,12.79915567829542,39862606.590898745,689.5369314889657,15333.443711369453,1381.7437341470861,23.809716998351213,1.0064687761176174,0.8488531958973692,0.15761558022024824,129.001590426381,157.60963654485775,-28.60804611847675,-12.384899902343705,47.8636961686277,0.08364242291060164,3.870316020919673,4.039468610906007,-0.16915258998633398,3.9601090284051477,-0.2675155816377326,4.227624610042881,3.9263196439862957,24.82662123526459,75418.23594664012,39862606.590898745,0.7407668391755342,1338.8728514670804,1273.232364073459,1306.0526077702698,1132.3494974268488,1313.1104736328125,2709718.0,1299.443603515625,2979585.0,1322.5875244140625,36690935.0,1279.6417236328125,3697062.0,1323.485107421875,6531595.0,0.07593250200497326,0.08724859892520853,0.06822286708820968,0.1040732817728045,0.0674984020461189,0.12799155678295415,0.02939299468596643,0.027738465104057544,0.03814996279487725,133.176513671875,89.3331298828125,160.3104248046875,120.65687330396213,27.113815636334824,30.011885370781556,14.404331014147404,1254.6169717455743,0.5882024327529704
2021-06-02,1422.0956907187563,1553.227115574996,1409.5760528628578,1543.001953125,24541949,1383.9231743164062,1285.5100314941405,1126.431252685547,19.98680932892556,444.05556916219604,72.6967413844599,-2.982685391980594,1365.4640472608405,1255.4113760754676,1310.437711668154,1553.227115574996,1210.4097846728494,1381.8184501239227,592.3487708496608,0.12042061824855685,606779794.627609,68.63411939818313,19.46783893851329,22.514846124567583,42124017.17432086,689.5369314889657,16746.33931673471,1501.9350405209514,24.37363423361498,1.1307727729671746,0.722793577262741,0.40797919570443364,137.66109226181976,151.7349324169169,-14.073840155097145,10.945831298828125,73.93184808431386,0.134642596220226,4.942259709512393,4.220026830627285,0.7222328788851078,15.895447047508867,2.9650769441915883,12.930370103317278,4.003253624104105,46.02695932532188,67426.99518830964,42124017.17432086,1.1411593771041255,1402.218949644445,1336.5784622508236,1369.3987059476344,1195.6955956042134,1412.8182373046875,10018645.0,1313.1104736328125,2709718.0,1299.443603515625,2979585.0,1319.5947265625,5630730.0,1291.5626220703125,9925284.0,0.09214470225743354,0.1750739820513172,0.18743279735298368,0.16929987826222104,0.19467838938513293,0.22514846124567578,0.03759593667669802,0.033713494892083945,0.03950522642636567,223.4072265625,251.4393310546875,283.5611572265625,143.65106271213835,29.000182771918077,39.676704520408514,12.011597573921865,1264.932048594056,0.6097217191418696
2021-06-03,1560.2102221840107,1619.865367624384,1549.2368766315658,1579.263916015625,19107244,1416.0062778320312,1315.0079084472657,1151.7502702636718,19.32615691399826,350.83486476522273,79.39471402206469,-10.268717894868646,1382.6273648809288,1270.3002132168358,1326.4637890488823,1619.865367624384,1210.4097846728494,1415.1375761486165,601.9109713465186,0.09136331769698382,619077848.662253,70.44419880255285,21.589858929474513,24.89941542926526,42573054.95516545,705.741682604626,16746.33931673471,1582.788720090525,24.84941513406256,1.3630676831032085,0.6037414693252284,0.75932621377798,147.50034690439787,147.61768528347713,-0.11733837907925704,-36.71842041015634,86.96592404215693,0.2086738780511871,5.899544591038137,4.555930382709455,1.343614208328682,19.637253517782835,6.299512258909839,13.337741258872995,3.979598463049489,67.44445091586826,38128.451225736906,42573054.95516545,1.5126152666634969,1435.5380756691388,1369.8975882755174,1402.717831972328,1229.0147216289074,1543.001953125,24541949.0,1412.8182373046875,10018645.0,1313.1104736328125,2709718.0,1322.5875244140625,36690935.0,1298.8450927734375,5837747.0,0.02350091833466883,0.11781110571482656,0.20268929974069905,0.19407138420973413,0.21589858929474515,0.2489941542926526,0.03733740448048981,0.03379003095267822,0.03947221310462969,256.6763916015625,280.4188232421875,314.8353271484375,76.86341449938391,31.21106585676597,43.78425354107872,10.962300542637953,1287.995653952531,0.6548152457666985
2021-06-04,1601.1109148710702,1709.397935424652,1581.9574872160667,1696.828369140625,21102075,1527.461364501953,1422.6834718017578,1253.316467163086,31.377940190053742,282.9741258718791,81.61031636293266,-2.743325786656226,1405.4951670493583,1285.2971303737622,1345.3961487115603,1709.397935424652,1210.4097846728494,1459.9038600487506,613.1025444274051,0.1715262901008194,885045857.0216075,71.84020613713983,29.339986729558127,32.18964516421074,44143947.496949576,705.741682604626,17992.979731710242,1662.7279305937811,25.391282619149088,1.367759560416503,0.529617089498645,0.8381424709178579,167.67372762708277,146.37955175226858,21.294175874814186,-50.095776367187455,93.48296202107846,0.2949136831428444,7.204925076761082,5.085729321519781,2.119195755241301,22.960004141609357,9.631610635449745,13.328393506159612,3.9871139655728722,70.16780899312103,36915.8005747754,44143947.496949576,1.871180556635739,1480.304359569273,1414.6638721756512,1447.484115872462,1273.7810055290413,1579.263916015625,19107244.0,1543.001953125,24541949.0,1412.8182373046875,10018645.0,1299.443603515625,2979585.0,1311.9132080078125,8314215.0,0.07444256272352945,0.09969294964538733,0.20102382906506033,0.3058114754267762,0.2933998672955813,0.32189645164210745,0.04076116478143896,0.03659277489862619,0.04041057600689734,397.384765625,384.9151611328125,413.196533203125,130.1340194090269,33.74111074471961,47.221293205875604,9.456151511486443,1321.1826253197164,0.7303840849958606
2021-06-07,1710.8443078621756,1713.03892823534,1609.0914685607518,1620.3641357421875,15350263,1527.461364501953,1422.6834718017578,1253.316467163086,24.754225485212174,197.13175344848528,72.76019843530979,-20.066943427448262,1426.4359637995922,1299.0304464216606,1362.7332051106264,1713.03892823534,1210.4097846728494,1461.7243564540947,620.9803963970949,0.1150454348168813,590932721.3386066,64.20269736619521,24.295983488158377,25.051972221816605,43452218.08335316,673.9388216205085,17992.979731710242,1647.4981775127599,25.818802531690416,1.3135411307597256,0.6042972878883964,0.7092438428713291,180.4287210486574,147.9001157962286,32.528605252428804,-53.25823974609375,96.74148101053923,0.3426435065621139,7.668340316468612,5.602251520509548,2.0660887959590637,21.72517126549102,12.050322761458002,9.674848504033019,4.335250019217071,47.5399485551238,10419.953016447202,43452218.08335316,2.223643842586357,1482.124855974617,1416.4843685809956,1449.3046122778064,1275.6015019343854,1696.828369140625,21102075.0,1579.263916015625,19107244.0,1543.001953125,24541949.0,1313.1104736328125,2709718.0,1303.633544921875,7913411.0,-0.04506303335626305,0.026024921680130264,0.05013744957387001,0.23398919457198164,0.2429598348815838,0.2505197222181661,0.045788876051459926,0.038955962546190076,0.03858536465979,307.253662109375,316.7305908203125,324.611572265625,103.94745967458834,36.107720981826276,42.60040978530554,8.456672921007021,1367.7684625323086,0.8082647805697859
2021-06-08,1629.0429058382053,1663.9580936547009,1598.5668860485741,1632.4844970703125,12410257,1527.461364501953,1422.6834718017578,1253.316467163086,24.43540373751546,148.57380941944095,70.7108948133754,-17.44251235456848,1444.9917228864647,1313.8103677422555,1379.40104531436,1713.03892823534,1210.4097846728494,1461.7243564540947,627.1653715423349,0.1075101413736635,528001875.2923618,65.60326443532088,27.573559608216296,25.485000891407765,43545047.093633614,678.979899641746,17992.979731710242,1631.6698255911958,25.83266111459709,1.3220803064187863,0.6614823593008294,0.6605979471179568,195.3159861557112,152.3169211030172,42.99906505269399,-78.11513061523442,98.37074050526962,0.39337032341910855,7.982932687405764,6.078387753888792,1.9045449335169726,18.853501970950543,13.410958603356512,5.4425433675940305,4.281817438136634,56.380436810140935,-15703.422594577063,43545047.093633614,1.4994938919047047,1500.9541176922817,1416.4843685809956,1458.7192431366386,1297.1741196744163,1620.3641357421875,15350263.0,1696.828369140625,21102075.0,1579.263916015625,19107244.0,1412.8182373046875,10018645.0,1279.6417236328125,3697062.0,0.007480023200200803,-0.037920082691038526,0.03369961189828197,0.15548090615300558,0.275735596082163,0.2548500089140777,0.043886269267565545,0.03892640593532759,0.03768992822239298,219.666259765625,352.8427734375,331.5445556640625,65.39120760612673,38.04217335700939,39.75380033668438,8.967061388854377,1416.106327730733,0.883695762865079
2021-06-09,1636.0259727713508,1645.4530249412342,1568.0410886332972,1590.785888671875,11614666,1527.461364501953,1422.6834718017578,1253.316467163086,22.027075390055924,109.39493546338859,67.81935425132815,-26.471543801243577,1461.771797605758,1327.039071228986,1394.4054344173721,1713.03892823534,1210.4097846728494,1461.7243564540947,632.7134349719929,0.08420662974409404,383385120.36307496,62.186660178839574,20.551094714952285,22.336026561536016,43248373.27524097,661.6366924037098,17992.979731710242,1601.4266674154687,25.85361912343212,1.2781708601335586,0.6625448506345729,0.6156260094989857,208.80377996620717,159.38377416084683,49.42000580536035,-116.62918090820312,99.18537025263481,0.4259952831650158,7.895524890638946,6.441815181238823,1.4537097094001226,15.936276403059823,13.916022163297177,2.0202542397626466,4.427784583195036,45.68018053723772,-16339.575696284677,43248373.27524097,1.1002302511072863,1500.9541176922817,1461.7243564540947,1481.339237073188,1343.8357677270799,1632.4844970703125,12410257.0,1620.3641357421875,15350263.0,1696.828369140625,21102075.0,1543.001953125,24541949.0,1319.5947265625,5630730.0,-0.025543034848582447,-0.018254074141652477,-0.062494523545982616,0.030968162710422797,0.2055109471495229,0.22336026561536015,0.04664744039222397,0.039748391083949446,0.03757524330088332,47.783935546875,271.191162109375,290.444580078125,77.41193630793691,39.086585454690756,36.633040605272576,11.358698572287576,1457.6768918013781,0.9450602230786236
2021-06-10,1608.093994140625,1626.0503786905824,1587.1448788323414,1608.093994140625,5362307,1529.0504897460937,1425.255699951172,1257.4778205566406,25.667518059301763,96.252104670055,67.54155763863446,-22.723806537053033,1476.8584908396965,1343.21312525334,1410.0358080465182,1713.03892823534,1210.4097846728494,1461.7243564540947,635.2684901990533,0.0987570293895307,341874585.32718086,59.43042083576938,21.586962258172562,25.36942732744879,43306716.372054145,668.8354472679985,17992.979731710242,1607.0964172211832,25.820851647400286,1.2803598306959851,0.6988115998793223,0.5815482308166628,224.31188398789237,169.0285530700769,55.283330917815476,-92.94666137695322,99.5926851263174,0.4468885479499116,7.817805984194617,6.717013341829983,1.1007926423646346,9.56402153946887,13.045622038531516,-3.4816004990626457,4.240072602497767,46.038181715029296,-108.41550169966831,43306716.372054145,0.9682316947772349,1500.9541176922817,1461.7243564540947,1481.339237073188,1343.8357677270799,1590.785888671875,11614666.0,1632.4844970703125,12410257.0,1620.3641357421875,15350263.0,1579.263916015625,19107244.0,1322.5875244140625,36690935.0,0.010880223160139035,-0.014940725607783256,-0.007572459381756436,0.01825538963603779,0.2158696225817256,0.2536942732744878,0.04636607290794532,0.0393308314112247,0.03680747885771485,28.830078125,285.5064697265625,325.40966796875,38.905499858241,40.05639668825203,35.14000141275846,10.895756324956388,1493.4275769021328,0.9945472935769367
2021-06-11,1611.186527270753,1616.17441208168,1571.4331096825706,1597.71923828125,5355387,1539.1386254882814,1441.5848010253906,1283.895057373047,21.076509788975514,79.22937108342182,68.00521248993672,-24.970260327807924,1492.3184482613274,1363.0424731934013,1427.680460727364,1713.03892823534,1224.4756799882307,1468.7573041117853,637.7755977386172,0.12751184277209485,285098097.04365927,54.12897805740887,22.954103891746037,31.241059505166106,43272165.63505748,664.520398209433,17992.979731710242,1595.1089200151666,25.763788220945624,1.2568654346630679,0.7069408988820471,0.5499245357810207,243.8690897862261,181.61846868493063,62.25062110129548,-108.97018432617188,99.7963425631587,0.4586057298703561,7.603643786714244,6.894339430806835,0.7093043559074088,4.096002069781022,11.255698044781418,-7.159695975000396,4.162799550101073,45.56413741242831,-10688.570436527787,43272165.63505748,0.768144083133094,1509.4584870758224,1461.7243564540947,1485.5914217649586,1343.8357677270799,1608.093994140625,5362307.0,1590.785888671875,11614666.0,1632.4844970703125,12410257.0,1696.828369140625,21102075.0,1299.443603515625,2979585.0,-0.006451585477700417,0.004358442992704381,-0.021295919717126188,-0.058408459371509514,0.22954103891746036,0.31241059505166113,0.04547846098328044,0.03675564368023517,0.03688341053098176,-99.109130859375,298.275634765625,380.326416015625,44.74130239910937,40.5526371849239,33.45151955960684,12.059586729004227,1524.173166088782,1.0298091626371468
2021-06-14,1437.9570371938112,1526.242584456963,1198.2892097364984,1497.8116455078125,43530006,1539.1386254882814,1441.5848010253906,1283.895057373047,13.248584147304612,-13.382549779039659,56.06559663815111,-41.812025338293004,1512.0812681043776,1357.1476229380003,1434.6144455211888,1713.03892823534,1198.2892097364984,1455.6640689859191,653.7768356544502,0.2272530610557028,-376912790.08733356,63.02580992618374,14.065927854798934,16.47272380712991,40550174.18081943,664.520398209433,16867.853834277703,1407.4478132337579,26.3033652001353,0.955171287983206,0.7903511106652833,0.16482017731792276,253.29365532048044,195.42869811760835,57.86495720287209,-142.70587158203125,97.78512251707573,0.44264373344410785,6.822976414658849,6.880066827577238,-0.0570904129183889,22.68008231712337,13.54057489924981,9.139507417873562,6.0281185781723865,30.244747079341593,-174439.7274008816,40550174.18081943,-0.17896191085334756,1455.6640689859191,1455.6640689859191,1455.6640689859191,1344.3345253069126,1597.71923828125,5355387.0,1608.093994140625,5362307.0,1590.785888671875,11614666.0,1620.3641357421875,15350263.0,1313.1104736328125,2709718.0,-0.0625313824730015,-0.06857954139163869,-0.05844547894606067,-0.07563268498178732,0.14065927854798943,0.1647272380712992,0.05277116255649523,0.03913571609110664,0.03796653571494397,-122.552490234375,184.701171875,211.8353271484375,399.4300285447516,39.40932831936357,22.881165443286207,37.76839688659119,1713.03892823534,1.0364758338276592
2021-06-15,1547.1916261122044,1568.7891873057508,1473.6203401145108,1535.1209716796875,22320542,1549.3208500976561,1458.0661984863282,1310.5586794433593,18.13679081773468,39.92683882801237,59.43713724418801,-34.56397355097397,1524.9225750055614,1364.7566326554906,1444.8396038305261,1713.03892823534,1198.2892097364984,1455.6640689859191,662.9751515636109,0.23439104877798062,-204101765.5304238,60.231212845607295,8.656650313937323,15.990800581812008,41106161.56702292,681.0730858314165,16867.853834277703,1525.843499699983,26.738578964855243,1.1664938494361505,0.7667510948970845,0.39974275453906605,259.97343280107737,209.01895817752586,50.954474623551505,-139.62079467773447,90.67829744652555,0.42408788762029154,6.3299678250628,6.770047027074351,-0.4400792020115505,23.520178979364665,15.536495715272782,7.983683264091884,5.904313906090604,29.988159915701182,67767.30022720578,41106161.56702292,-0.05667319298072423,1455.6640689859191,1455.6640689859191,1455.6640689859191,1349.3223536178605,1497.8116455078125,43530006.0,1597.71923828125,5355387.0,1608.093994140625,5362307.0,1632.4844970703125,12410257.0,1412.8182373046875,10018645.0,0.024909224256449036,-0.03917976644563825,-0.04537858031111841,-0.05964131700200237,0.0865665031393732,0.15990800581812015,0.04845971855676106,0.03902802868689955,0.038017750141319244,-97.363525390625,122.302734375,211.6358642578125,95.16884719124005,37.84598022037232,24.518036350757818,34.935809737860055,1702.7439338653633,1.0274895025865647
2021-06-16,1506.340967159606,1534.4725841941065,1405.8850321654554,1444.79052734375,12626149,1549.3208500976561,1458.0661984863282,1310.5586794433593,10.028101698605402,4.713339361771008,49.82255010995172,-52.11239389773337,1535.7196761584241,1369.443588029337,1452.5816320938807,1713.03892823534,1198.2892097364984,1455.6640689859191,667.7126292987818,0.23849549407746373,-337876606.0863279,60.071558025623,-6.364957969258889,11.863761203295011,40363206.66609819,640.9970034878311,16867.853834277703,1461.7160479011038,27.117260692541663,1.0767296318964878,0.8139104865910052,0.26281914530548267,253.58990585752804,220.80668695009587,32.78321890743217,-47.57442626953116,51.99583518183926,0.36333213874560294,5.39715669324258,6.4954689603079965,-1.0983122670654168,19.32284659322854,16.293765890863934,3.029080702364606,6.46428178563266,15.160870724752339,-51965.985127931715,40363206.66609819,-0.16873446732621245,1455.6640689859191,1455.6640689859191,1455.6640689859191,1363.5878121304393,1535.1209716796875,22320542.0,1497.8116455078125,43530006.0,1597.71923828125,5355387.0,1590.785888671875,11614666.0,1543.001953125,24541949.0,-0.05884255768918356,-0.03539905589803749,-0.09571688646749565,-0.09177562006789897,-0.06364957969258889,0.1186376120329502,0.043022936274996725,0.041248399027339885,0.038015194336342574,-145.995361328125,-98.21142578125,153.2279052734375,129.2359395142321,36.913701970648894,22.09468833087123,36.66315870777514,1692.654839382786,0.9930635062292217
2021-06-17,1376.6561087192497,1432.5204145803207,1300.3414766054652,1364.3858642578125,27926070,1549.3208500976561,1458.0661984863282,1310.5586794433593,-3.4280682233598676,-47.769008889386015,44.98634086043254,-67.7325409704546,1543.8765283803284,1367.9788159633295,1455.9276721718288,1713.03892823534,1198.2892097364984,1455.6640689859191,676.7511672803378,0.2179734579268582,-610377983.740325,58.77755225491638,-13.606215501962152,5.046080694998439,38809080.855353534,640.9970034878311,15929.133598465101,1365.7492518145327,27.42696160592169,1.0015906464201088,0.8758183781807483,0.1257722682393605,235.99033049718,228.3974206023289,7.59290989485109,79.33225097656259,25.99791759091963,0.27431628261418056,4.176388436271455,6.031652855500689,-1.8552644192292345,22.822084582311238,17.599429629153395,5.222654953157843,7.112505905842551,7.52253514016971,-49105.66468499182,38809080.855353534,-0.6469842479142148,1455.6640689859191,1455.6640689859191,1455.6640689859191,1372.7653933614272,1444.79052734375,12626149.0,1535.1209716796875,22320542.0,1497.8116455078125,43530006.0,1608.093994140625,5362307.0,1579.263916015625,19107244.0,-0.055651432899246345,-0.11121931793757034,-0.08908048061327756,-0.15155092349751087,-0.1360621550196215,0.05046080694998434,0.04431107053754957,0.04352332270504984,0.0388621378506065,-243.7081298828125,-214.8780517578125,65.540771484375,144.44905073828477,36.740325009570554,19.74551703845309,40.53364462366821,1682.76752678986,0.9298836772526918
2021-06-18,1346.7288069524684,1500.3556486344537,1329.3211388612995,1483.8956298828125,30526777,1549.3208500976561,1458.0661984863282,1310.5586794433593,-3.8306058603802198,-13.517811182968353,51.533580990628224,-44.51547812804549,1556.835059892355,1367.4201801757213,1462.1276200340383,1713.03892823534,1198.2892097364984,1455.6640689859191,687.3738046542044,0.283814816185509,-2002848.269329965,64.14958806640614,-12.548867235503277,13.10928351244832,41482993.02355178,640.9970034878311,17324.403860956005,1437.857472459522,27.61725206660461,1.0215443869535858,0.8418276121681869,0.17971677478539894,220.4699302653391,232.84644384862688,-12.376513583287789,106.99509277343759,12.998958795459815,0.2205793872803683,3.8118174533874027,5.587685775078032,-1.7758683216906297,25.75259758209413,19.23006321974154,6.522534362352587,6.895849046558624,17.622236480510356,27121.579734922572,41482993.02355178,-0.6767138105930777,1431.1236516955996,1455.6640689859191,1443.3938603407594,1380.7710358449795,1364.3858642578125,27926070.0,1444.79052734375,12626149.0,1535.1209716796875,22320542.0,1597.71923828125,5355387.0,1696.828369140625,21102075.0,0.08759235107585206,0.027066278328220506,-0.03336892840492278,-0.07124130802911499,-0.1254886723550328,0.1310928351244831,0.04730905694186976,0.047429732356646694,0.03930866270413073,-113.8236083984375,-212.9327392578125,171.982421875,171.03450977315424,35.792601491983085,22.123294606368376,35.694370037332746,1673.077960448793,0.8665331772862485
2021-06-21,1486.3894692953531,1578.1665371981535,1441.348851290326,1536.268310546875,21101083,1549.3208500976561,1458.0661984863282,1310.5586794433593,-2.7225092039856755,26.70243023963486,53.67806932470635,-34.34108098280832,1572.8444984965868,1372.3066373796223,1472.5755679381043,1713.03892823534,1198.2892097364984,1455.6640689859191,695.3163092322048,0.31371055364539596,156157598.85841402,64.41509819611566,-5.189933752563182,17.845104288026086,42227735.61822614,663.6203812337042,17324.403860956005,1518.5945663451182,27.723990906121088,1.0754208782868382,0.8605976661736172,0.21482321211322097,214.10966036906265,234.93462987233255,-20.824969503269898,212.92780761718745,6.499479397729908,0.16297046298533074,3.762952889454274,5.222739197953281,-1.459786308499007,23.78565313245527,20.141181202284287,3.644471930170983,6.821126744144491,13.392128926369729,61544.89341567024,42227735.61822614,-0.19379469197033697,1421.8711173388663,1455.6640689859191,1438.7675931623926,1380.7710358449795,1483.8956298828125,30526777.0,1364.3858642578125,27926070.0,1444.79052734375,12626149.0,1497.8116455078125,43530006.0,1620.3641357421875,15350263.0,0.035294046029503034,0.1259778855760585,0.06331560283088722,0.025675234369021194,-0.051899337525631806,0.1784510428802608,0.04795012193119667,0.04771611139587659,0.03876967821885018,38.4566650390625,-84.0958251953125,232.634765625,136.81768590782758,34.10229697815753,25.363921573780896,32.36554679548832,1663.582185434547,0.8117394377816436
2021-06-22,1550.2842841830932,1578.1665072029482,1528.0882002480328,1537.8643798828125,12069983,1549.3208500976561,1458.0661984863282,1310.5586794433593,-9.368301010804135,38.52372889721047,51.536686140408555,-34.031013919422236,1585.8304493958692,1385.1828575552802,1485.5066534755747,1713.03892823534,1198.2892097364984,1455.6640689859191,699.9516741926313,0.2910546859541567,136601446.1288673,62.30922840549324,-5.796080597231217,20.17929327256727,42240275.43931034,664.3098338077882,17324.403860956005,1548.0396957779312,27.73826927916656,1.0694691688853464,0.9289117661692292,0.14055740271611716,205.21924947727737,234.53634870689595,-29.317099229618577,123.55244140624995,3.249739698864954,0.10530131243313669,3.6881000869039298,4.915811375743411,-1.2277112888394814,18.39368211256006,19.79168138433944,-1.3979992717793799,6.559926485127308,-0.6476833244512266,17994.052850217227,42240275.43931034,0.18762592801603148,1412.1697942135404,1455.6640689859191,1433.9169315997297,1380.7710358449795,1536.268310546875,21101083.0,1483.8956298828125,30526777.0,1364.3858642578125,27926070.0,1535.1209716796875,22320542.0,1632.4844970703125,12410257.0,0.0010389261595646904,0.0363696400967648,0.12714769345647503,0.0017870957753403083,-0.057960805972312124,0.20179293272567267,0.04781758066715125,0.04731817078238435,0.03875591989251321,2.743408203125,-94.6201171875,258.22265625,50.07830695491543,32.5327285010338,24.464587613195306,31.21795472060217,1654.276325920586,0.763535887559964
2021-06-23,1556.3194873038171,1566.1455940878416,1477.7105112571141,1501.1036376953125,12679703,1549.3208500976561,1458.0661984863282,1310.5586794433593,-7.360104770045976,12.659075506701233,45.11056627921625,-41.17249275202945,1597.4729906155928,1395.2242961008994,1496.3486433582461,1713.03892823534,1198.2892097364984,1455.6640689859191,704.5795466800344,0.253840856745012,50499054.825161934,56.70838010964865,-5.637606645570446,13.754898187994213,41937182.852542326,664.3098338077882,16910.285456098183,1514.9865810134227,27.676699015734908,0.9592676581104613,0.9800803888098765,-0.02081273069941514,189.33574328748037,230.6501108512946,-41.314367563814244,126.59735717773447,1.624869849432477,0.044235697314639826,3.390686241615325,4.610786348917794,-1.220100107302469,14.112974061418937,18.65593991975534,-4.542965858336403,6.661342331131115,-9.84731402705774,-21760.074134890798,41937182.852542326,0.2901794299886625,1407.2318109090893,1455.6640689859191,1431.4479399475042,1380.7710358449795,1537.8643798828125,12069983.0,1536.268310546875,21101083.0,1483.8956298828125,30526777.0,1444.79052734375,12626149.0,1590.785888671875,11614666.0,-0.023903760740138336,-0.02288966882291854,0.011596508181548337,0.03897666082784634,-0.05637606645570448,0.13754898187994202,0.04774181555107982,0.0476386733438639,0.038787397912264314,56.3131103515625,-89.6822509765625,181.5089111328125,88.43508283072742,31.48032122807308,22.919112484385963,32.844491177697485,1645.1565835969043,0.7150075184963409
2021-06-24,1506.2909199563644,1515.3190379839762,1484.4440872035834,1504.844482421875,7261764,1556.8427739257813,1470.2415158691406,1330.255920654297,-7.818758149158701,-2.927508836358039,38.356120019828445,-40.4457619560473,1606.1701811964808,1404.5998444629906,1505.3850128297356,1713.03892823534,1198.2892097364984,1455.6640689859191,707.1627747465121,0.2682044158554834,47165637.21655901,55.443733948132156,-6.42061422373057,13.780332465222417,41955279.625398494,665.9653357173158,16910.285456098183,1501.5358692031448,27.57369645988714,0.9419212912942757,1.069599736995139,-0.1276784457008634,171.69674838603612,222.63096180682905,-50.93421342079293,75.7859008789062,0.8124349247162385,-0.012722216754905093,3.1389090127367805,4.316410881681592,-1.1775018689448116,7.9518681015630035,16.515125556116875,-8.56325745455387,6.316706016567165,-28.237152060981096,-9373.539212513926,41955279.625398494,0.3793856754541188,1388.227873467326,1455.6640689859191,1421.9459712266225,1380.7710358449795,1501.1036376953125,12679703.0,1537.8643798828125,12069983.0,1536.268310546875,21101083.0,1364.3858642578125,27926070.0,1608.093994140625,5362307.0,0.0024920629279840956,-0.021471267488134216,-0.020454648390041852,0.10294640383163745,-0.0642061422373057,0.1378033246522241,0.04750948167885763,0.04763739794395656,0.035335240842470673,140.4586181640625,-103.24951171875,182.2569580078125,30.874950780392737,30.50308590318098,22.38737931902806,32.08248500183074,1636.2192361196962,0.6675305716666677
